AutoID,timestamp,location,price,FirstName,LastName
449,1/7/14,Hallowed Grounds,9.61,Kare,Orilla
450,1/7/14,Hippokampos,16.11,Kare,Orilla
451,1/7/14,Katerina’s Café,32.83,Kare,Orilla
452,1/7/14,Brew've Been Served,14.49,Hennie,Osvaldo
453,1/7/14,Gelatogalore,17.21,Hennie,Osvaldo
454,1/7/14,Katerina’s Café,33.29,Hennie,Osvaldo
455,1/7/14,Coffee Cameleon,9.1,Bertrand,Ovan
456,1/7/14,Gelatogalore,8.97,Bertrand,Ovan
457,1/7/14,Katerina’s Café,19.53,Bertrand,Ovan
458,1/7/14,Brew've Been Served,7.74,Felix,Resumir
459,1/7/14,Frydos Autosupply n' More,272.73,Felix,Resumir
460,1/7/14,Ouzeri Elian,19.51,Felix,Resumir
461,1/7/14,Abila Scrapyard,2149.28,Dylan,Scozzese
462,1/7/14,Abila Airport,1641.96,Dylan,Scozzese
463,1/7/14,Nationwide Refinery,889.58,Dylan,Scozzese
464,1/7/14,Guy's Gyros,29.57,Orhan,Strum
465,1/7/14,Jack's Magical Beans,19.61,Orhan,Strum
466,1/7/14,Abila Zacharo,17.81,Brand,Tempestad
467,1/7/14,Brew've Been Served,18.53,Brand,Tempestad
468,1/7/14,Kalami Kafenion,18.06,Edvard,Vann
469,1/7/14,Brewed Awakenings,12.59,Isia,Vann
470,1/7/14,Guy's Gyros,38.56,Isia,Vann
471,1/7/14,Guy's Gyros,9.76,Isia,Vann
472,1/7/14,Gelatogalore,8.98,Willem,Vasco-Pais
473,1/7/14,Hippokampos,37.88,Willem,Vasco-Pais
474,1/7/14,Jack's Magical Beans,9.84,Willem,Vasco-Pais
475,1/8/14,Hippokampos,39.8,Lucas,Alcazar
476,1/8/14,Ouzeri Elian,10.81,Lucas,Alcazar
477,1/8/14,Abila Zacharo,14.41,Lars,Azada
478,1/8/14,Bean There Done That,17.45,Lars,Azada
479,1/8/14,Hippokampos,10.52,Lars,Azada
480,1/8/14,Albert's Fine Clothing,136.01,Felix,Balas
481,1/8/14,Bean There Done That,12.07,Felix,Balas
482,1/8/14,Hippokampos,28.79,Felix,Balas
483,1/8/14,Brewed Awakenings,11.73,Ingrid,Barranco
484,1/8/14,Hippokampos,26.31,Ingrid,Barranco
485,1/8/14,Ouzeri Elian,32.61,Ingrid,Barranco
486,1/8/14,Jack's Magical Beans,3.96,Isak,Baza
487,1/8/14,Katerina’s Café,8.53,Isak,Baza
488,1/8/14,Ouzeri Elian,29.85,Isak,Baza
489,1/8/14,Coffee Cameleon,6.59,Linnea,Bergen
490,1/8/14,Hippokampos,16.59,Linnea,Bergen
491,1/8/14,Katerina’s Café,19.12,Linnea,Bergen
492,1/8/14,Brew've Been Served,12.92,Loreto,Bodrogi
493,1/8/14,Frank's Fuel,65.34,Loreto,Bodrogi
494,1/8/14,Frydos Autosupply n' More,182.56,Loreto,Bodrogi
495,1/8/14,Guy's Gyros,17.9,Loreto,Bodrogi
496,1/8/14,Brewed Awakenings,12.32,Isande,Borrasca
497,1/8/14,Chostus Hotel,107.51,Isande,Borrasca
498,1/8/14,Hippokampos,16.54,Isande,Borrasca
499,1/8/14,Gelatogalore,35.29,Nils,Calixto
500,1/8/14,Hallowed Grounds,19.92,Nils,Calixto
501,1/8/14,Katerina’s Café,36.6,Nils,Calixto
502,1/8/14,Hippokampos,12.62,Axel,Calzas
503,1/8/14,Hippokampos,26.55,Ada,Campo-Corrente
504,1/8/14,Hippokampos,15.64,Ada,Campo-Corrente
505,1/8/14,Bean There Done That,14.96,Gustav,Cazar
506,1/8/14,Hippokampos,37.89,Gustav,Cazar
507,1/8/14,General Grocer,265.84,Hideki,Cocinaro
508,1/8/14,Guy's Gyros,15.86,Lidelse,Dedos
509,1/8/14,Hallowed Grounds,8.15,Lidelse,Dedos
510,1/8/14,Katerina’s Café,27.87,Lidelse,Dedos
511,1/8/14,Brew've Been Served,17.13,Inga,Ferro
512,1/8/14,Gelatogalore,36.72,Inga,Ferro
513,1/8/14,Brew've Been Served,3.42,Sven,Flecha
514,1/8/14,Guy's Gyros,30.12,Sven,Flecha
515,1/8/14,Guy's Gyros,28.81,Sven,Flecha
516,1/8/14,Abila Zacharo,16.2,Birgitta,Frente
517,1/8/14,Hallowed Grounds,3.4,Birgitta,Frente
518,1/8/14,Bean There Done That,16.18,Vira,Frente
519,1/8/14,Hippokampos,32.66,Vira,Frente
520,1/8/14,Katerina’s Café,37.04,Vira,Frente
521,1/8/14,Brew've Been Served,8.27,Stenig,Fusil
522,1/8/14,Kalami Kafenion,14.77,Stenig,Fusil
523,1/8/14,Brew've Been Served,7.26,Kanon,Herrero
524,1/8/14,Brew've Been Served,11.87,Varja,Lagos
525,1/8/14,Gelatogalore,39.75,Varja,Lagos
526,1/8/14,Guy's Gyros,19.08,Varja,Lagos
527,1/8/14,Abila Airport,2723.18,Henk,Mies
528,1/8/14,Abila Airport,2769.12,Henk,Mies
529,1/8/14,Brew've Been Served,6.3,Minke,Mies
530,1/8/14,Guy's Gyros,10.34,Minke,Mies
531,1/8/14,Guy's Gyros,30.48,Minke,Mies
532,1/8/14,Nationwide Refinery,4513.16,Adan,Morlun
533,1/8/14,Stewart and Sons Fabrication,1738.26,Adan,Morlun
534,1/8/14,Carlyle Chemical Inc.,4901.88,Valeria,Morlun
535,1/8/14,Katerina’s Café,29.26,Valeria,Morlun
536,1/8/14,Nationwide Refinery,4367.43,Valeria,Morlun
537,1/8/14,Nationwide Refinery,3674.32,Cecilia,Morluniau
538,1/8/14,Stewart and Sons Fabrication,1673.77,Cecilia,Morluniau
539,1/8/14,Carlyle Chemical Inc.,4983.52,Irene,Nant
540,1/8/14,Kronos Pipe and Irrigation,3615.61,Irene,Nant
541,1/8/14,Maximum Iron and Steel,3136.01,Irene,Nant
542,1/8/14,Coffee Cameleon,15.71,Adra,Nubarron
543,1/8/14,Katerina’s Café,26.45,Adra,Nubarron
544,1/8/14,Katerina’s Café,33.31,Adra,Nubarron
545,1/8/14,Katerina’s Café,31.59,Marin,Onda
546,1/8/14,Gelatogalore,50.36,Elsa,Orilla
547,1/8/14,Jack's Magical Beans,18.78,Elsa,Orilla
548,1/8/14,Ouzeri Elian,62.2,Elsa,Orilla
549,1/8/14,Hallowed Grounds,3.11,Kare,Orilla
550,1/8/14,Kalami Kafenion,23.82,Kare,Orilla
551,1/8/14,Brew've Been Served,13.68,Hennie,Osvaldo
552,1/8/14,Gelatogalore,20.72,Hennie,Osvaldo
553,1/8/14,Coffee Cameleon,12.26,Bertrand,Ovan
554,1/8/14,Kalami Kafenion,24.08,Bertrand,Ovan
555,1/8/14,Katerina’s Café,32.83,Bertrand,Ovan
556,1/8/14,Abila Zacharo,30.85,Felix,Resumir
557,1/8/14,Brew've Been Served,10.15,Felix,Resumir
558,1/8/14,Jack's Magical Beans,12.37,Orhan,Strum
559,1/8/14,Ouzeri Elian,29.73,Orhan,Strum
560,1/8/14,Brew've Been Served,19.17,Brand,Tempestad
561,1/8/14,Chostus Hotel,111.89,Brand,Tempestad
562,1/8/14,Guy's Gyros,18.24,Brand,Tempestad
563,1/8/14,Brew've Been Served,12.3,Edvard,Vann
564,1/8/14,Hippokampos,9.03,Edvard,Vann
565,1/8/14,Brew've Been Served,15.66,Isia,Vann
566,1/8/14,Guy's Gyros,15.69,Isia,Vann
567,1/8/14,Kalami Kafenion,31.96,Isia,Vann
568,1/8/14,Abila Zacharo,36.85,Willem,Vasco-Pais
569,1/8/14,Hippokampos,18.99,Willem,Vasco-Pais
570,1/8/14,Jack's Magical Beans,11.25,Willem,Vasco-Pais
571,1/9/14,Abila Zacharo,29.41,Lucas,Alcazar
572,1/9/14,Hallowed Grounds,14.45,Lucas,Alcazar
573,1/9/14,Bean There Done That,13,Lars,Azada
574,1/9/14,Guy's Gyros,14.91,Lars,Azada
575,1/9/14,Hippokampos,8.43,Felix,Balas
576,1/9/14,Hippokampos,10.12,Felix,Balas
577,1/9/14,Kronos Mart,203.91,Ingrid,Barranco
578,1/9/14,Ouzeri Elian,26.09,Ingrid,Barranco
579,1/9/14,Gelatogalore,8.6,Isak,Baza
580,1/9/14,Jack's Magical Beans,10.11,Isak,Baza
581,1/9/14,Katerina’s Café,17.02,Linnea,Bergen
582,1/9/14,Frydos Autosupply n' More,276.75,Loreto,Bodrogi
583,1/9/14,Jack's Magical Beans,6,Loreto,Bodrogi
584,1/9/14,Katerina’s Café,10.42,Loreto,Bodrogi
585,1/9/14,Brewed Awakenings,13.16,Isande,Borrasca
586,1/9/14,Gelatogalore,16.74,Isande,Borrasca
587,1/9/14,Hippokampos,15.02,Isande,Borrasca
588,1/9/14,Guy's Gyros,13.59,Nils,Calixto
589,1/9/14,Guy's Gyros,8.23,Nils,Calixto
590,1/9/14,Bean There Done That,4.06,Axel,Calzas
591,1/9/14,Katerina’s Café,8.01,Axel,Calzas
592,1/9/14,Albert's Fine Clothing,229.98,Ada,Campo-Corrente
593,1/9/14,Brewed Awakenings,17.66,Ada,Campo-Corrente
594,1/9/14,Frydos Autosupply n' More,60.65,Gustav,Cazar
595,1/9/14,Hippokampos,9.12,Gustav,Cazar
596,1/9/14,Hallowed Grounds,16.77,Hideki,Cocinaro
597,1/9/14,Ouzeri Elian,32.89,Hideki,Cocinaro
598,1/9/14,Abila Zacharo,20.73,Lidelse,Dedos
599,1/9/14,Hallowed Grounds,17.84,Lidelse,Dedos
600,1/9/14,Abila Zacharo,14.37,Inga,Ferro
601,1/9/14,Brew've Been Served,5.3,Sven,Flecha
602,1/9/14,Guy's Gyros,35.05,Sven,Flecha
603,1/9/14,Kalami Kafenion,18.14,Sven,Flecha
604,1/9/14,Guy's Gyros,15,Birgitta,Frente
605,1/9/14,Hallowed Grounds,18.48,Birgitta,Frente
606,1/9/14,Katerina’s Café,26,Birgitta,Frente
607,1/9/14,Bean There Done That,4.05,Vira,Frente
608,1/9/14,Hippokampos,24.96,Vira,Frente
609,1/9/14,Kalami Kafenion,30.76,Vira,Frente
610,1/9/14,Brew've Been Served,15.82,Stenig,Fusil
611,1/9/14,Guy's Gyros,29.96,Stenig,Fusil
612,1/9/14,Ouzeri Elian,22.4,Stenig,Fusil
613,1/9/14,Abila Airport,2358.22,Benito,Hawelon
614,1/9/14,Nationwide Refinery,1420.39,Benito,Hawelon
615,1/9/14,Stewart and Sons Fabrication,1015.65,Benito,Hawelon
616,1/9/14,Brew've Been Served,17.64,Kanon,Herrero
617,1/9/14,Guy's Gyros,18.26,Kanon,Herrero
618,1/9/14,Abila Zacharo,8.16,Varja,Lagos
619,1/9/14,Brew've Been Served,12.12,Varja,Lagos
620,1/9/14,Frydos Autosupply n' More,138.02,Varja,Lagos
621,1/9/14,Abila Airport,182.93,Henk,Mies
622,1/9/14,Abila Airport,4538.52,Henk,Mies
623,1/9/14,Brew've Been Served,6.21,Minke,Mies
624,1/9/14,Guy's Gyros,31.31,Minke,Mies
625,1/9/14,Hippokampos,25.7,Minke,Mies
626,1/9/14,Carlyle Chemical Inc.,529.47,Valeria,Morlun
627,1/9/14,Carlyle Chemical Inc.,382.43,Valeria,Morlun
628,1/9/14,Carlyle Chemical Inc.,2176.2,Valeria,Morlun
629,1/9/14,Katerina’s Café,16.98,Valeria,Morlun
630,1/9/14,Nationwide Refinery,289.3,Valeria,Morlun
631,1/9/14,Nationwide Refinery,674.28,Cecilia,Morluniau
632,1/9/14,Stewart and Sons Fabrication,3544,Cecilia,Morluniau
633,1/9/14,Carlyle Chemical Inc.,732.82,Irene,Nant
634,1/9/14,Kronos Pipe and Irrigation,423.14,Irene,Nant
635,1/9/14,Maximum Iron and Steel,1527.14,Irene,Nant
636,1/9/14,Coffee Cameleon,16.13,Adra,Nubarron
637,1/9/14,Hallowed Grounds,17.56,Marin,Onda
638,1/9/14,Hippokampos,13.84,Marin,Onda
639,1/9/14,Katerina’s Café,8.57,Marin,Onda
640,1/9/14,Abila Zacharo,48.39,Elsa,Orilla
641,1/9/14,Katerina’s Café,19.02,Kare,Orilla
642,1/9/14,Gelatogalore,11.94,Hennie,Osvaldo
643,1/9/14,Hallowed Grounds,10.25,Hennie,Osvaldo
644,1/9/14,Coffee Cameleon,19.99,Bertrand,Ovan
645,1/9/14,Guy's Gyros,17.44,Bertrand,Ovan
646,1/9/14,Katerina’s Café,26.6,Bertrand,Ovan
647,1/9/14,Brew've Been Served,19.47,Felix,Resumir
648,1/9/14,Abila Scrapyard,1158.36,Dylan,Scozzese
649,1/9/14,Abila Airport,4792.5,Dylan,Scozzese
650,1/9/14,Nationwide Refinery,1322.5,Dylan,Scozzese
651,1/9/14,Stewart and Sons Fabrication,918.6,Dylan,Scozzese
652,1/9/14,Hippokampos,23.66,Orhan,Strum
653,1/9/14,Katerina’s Café,25.85,Orhan,Strum
654,1/9/14,Brew've Been Served,10.71,Brand,Tempestad
655,1/9/14,Hippokampos,27.93,Brand,Tempestad
656,1/9/14,Brew've Been Served,5.13,Edvard,Vann
657,1/9/14,Gelatogalore,23.45,Edvard,Vann
658,1/9/14,General Grocer,285.34,Edvard,Vann
659,1/9/14,Brew've Been Served,14.85,Isia,Vann
660,1/9/14,Guy's Gyros,25.4,Isia,Vann
661,1/9/14,Guy's Gyros,31.81,Isia,Vann
662,1/9/14,Abila Zacharo,8.6,Willem,Vasco-Pais
663,1/9/14,Hippokampos,9.13,Willem,Vasco-Pais
664,1/9/14,Jack's Magical Beans,17.43,Willem,Vasco-Pais
665,1/10/14,Hallowed Grounds,6.87,Lucas,Alcazar
666,1/10/14,Bean There Done That,15.39,Lars,Azada
667,1/10/14,Gelatogalore,26.15,Lars,Azada
668,1/10/14,Hippokampos,28.22,Lars,Azada
669,1/10/14,Bean There Done That,3.92,Felix,Balas
670,1/10/14,Guy's Gyros,31.5,Felix,Balas
671,1/10/14,Brewed Awakenings,13.82,Ingrid,Barranco
672,1/10/14,Hippokampos,10.48,Ingrid,Barranco
673,1/10/14,Katerina’s Café,34.76,Ingrid,Barranco
674,1/10/14,Abila Zacharo,33.33,Isak,Baza
675,1/10/14,Jack's Magical Beans,15.69,Isak,Baza
676,1/10/14,Ouzeri Elian,19.92,Isak,Baza
677,1/10/14,Coffee Cameleon,8.51,Linnea,Bergen
678,1/10/14,Guy's Gyros,15.93,Linnea,Bergen
679,1/10/14,Octavio's Office Supplies,64.51,Linnea,Bergen
680,1/10/14,Brew've Been Served,14.45,Loreto,Bodrogi
681,1/10/14,Ouzeri Elian,35.24,Loreto,Bodrogi
682,1/10/14,Brewed Awakenings,6.17,Isande,Borrasca
683,1/10/14,Hallowed Grounds,10.34,Nils,Calixto
684,1/10/14,Ouzeri Elian,25.98,Nils,Calixto
685,1/10/14,Bean There Done That,13.41,Axel,Calzas
686,1/10/14,Ouzeri Elian,15.25,Axel,Calzas
687,1/10/14,Brewed Awakenings,13.9,Ada,Campo-Corrente
688,1/10/14,Hippokampos,30.63,Ada,Campo-Corrente
689,1/10/14,Hippokampos,17.21,Ada,Campo-Corrente
690,1/10/14,Bean There Done That,18.67,Gustav,Cazar
691,1/10/14,Guy's Gyros,31.05,Gustav,Cazar
692,1/10/14,Hallowed Grounds,10.76,Hideki,Cocinaro
693,1/10/14,Katerina’s Café,37.62,Hideki,Cocinaro
694,1/10/14,Abila Zacharo,8.22,Lidelse,Dedos
695,1/10/14,Hallowed Grounds,12.03,Lidelse,Dedos
696,1/10/14,Abila Zacharo,36.38,Inga,Ferro
697,1/10/14,Brew've Been Served,3.03,Inga,Ferro
698,1/10/14,Shoppers' Delight,279.53,Inga,Ferro
699,1/10/14,Brew've Been Served,3.44,Sven,Flecha
700,1/10/14,Frydos Autosupply n' More,217.08,Sven,Flecha
701,1/10/14,Guy's Gyros,26.68,Sven,Flecha
702,1/10/14,Hallowed Grounds,8.34,Birgitta,Frente
703,1/10/14,Ouzeri Elian,30.93,Birgitta,Frente
704,1/10/14,Albert's Fine Clothing,126.13,Vira,Frente
705,1/10/14,Bean There Done That,9.3,Vira,Frente
706,1/10/14,Katerina’s Café,25.62,Vira,Frente
707,1/10/14,Brew've Been Served,15.85,Stenig,Fusil
708,1/10/14,Guy's Gyros,26.76,Stenig,Fusil
709,1/10/14,Guy's Gyros,23.61,Stenig,Fusil
710,1/10/14,Carlyle Chemical Inc.,227.81,Claudio,Hawelon
711,1/10/14,Nationwide Refinery,2262.73,Claudio,Hawelon
712,1/10/14,Stewart and Sons Fabrication,4195.49,Claudio,Hawelon
713,1/10/14,Brew've Been Served,5.89,Kanon,Herrero
714,1/10/14,Brew've Been Served,5.01,Varja,Lagos
715,1/10/14,Kalami Kafenion,35.69,Varja,Lagos
716,1/10/14,Brew've Been Served,12.64,Minke,Mies
717,1/10/14,General Grocer,227.28,Minke,Mies
718,1/10/14,Kalami Kafenion,24.3,Minke,Mies
719,1/10/14,Nationwide Refinery,1552.82,Cecilia,Morluniau
720,1/10/14,Stewart and Sons Fabrication,4074.1,Cecilia,Morluniau
721,1/10/14,Carlyle Chemical Inc.,3489.36,Irene,Nant
722,1/10/14,Katerina’s Café,24.33,Adra,Nubarron
723,1/10/14,Abila Zacharo,36.73,Marin,Onda
724,1/10/14,Hallowed Grounds,11.49,Marin,Onda
725,1/10/14,Jack's Magical Beans,16.29,Elsa,Orilla
726,1/10/14,Kalami Kafenion,101.5,Elsa,Orilla
727,1/10/14,Abila Zacharo,16.12,Kare,Orilla
728,1/10/14,Brew've Been Served,13.32,Hennie,Osvaldo
729,1/10/14,Katerina’s Café,15.76,Hennie,Osvaldo
730,1/10/14,Ouzeri Elian,20.46,Hennie,Osvaldo
731,1/10/14,Coffee Cameleon,11.54,Bertrand,Ovan
732,1/10/14,Gelatogalore,39.4,Bertrand,Ovan
733,1/10/14,Katerina’s Café,21.89,Bertrand,Ovan
734,1/10/14,Brew've Been Served,5.31,Felix,Resumir
735,1/10/14,Guy's Gyros,29.81,Felix,Resumir
736,1/10/14,Hippokampos,39.89,Felix,Resumir
737,1/10/14,Guy's Gyros,36.44,Orhan,Strum
738,1/10/14,Jack's Magical Beans,5.46,Orhan,Strum
739,1/10/14,Chostus Hotel,113.25,Brand,Tempestad
740,1/10/14,Brew've Been Served,17.25,Edvard,Vann
741,1/10/14,Guy's Gyros,27.78,Edvard,Vann
742,1/10/14,Hippokampos,39.26,Edvard,Vann
743,1/10/14,Octavio's Office Supplies,139.72,Edvard,Vann
744,1/10/14,Brew've Been Served,10.72,Isia,Vann
745,1/10/14,Katerina’s Café,25.36,Isia,Vann
746,1/10/14,Hippokampos,32.01,Willem,Vasco-Pais
747,1/10/14,Hippokampos,39.97,Willem,Vasco-Pais
748,1/11/14,Hippokampos,70.23,Lars,Azada
749,1/11/14,Hippokampos,67.37,Felix,Balas
750,1/11/14,Frydos Autosupply n' More,52.73,Ingrid,Barranco
751,1/11/14,Hippokampos,66.21,Ingrid,Barranco
752,1/11/14,Hippokampos,20.87,Ingrid,Barranco
753,1/11/14,Ouzeri Elian,69.36,Isak,Baza
754,1/11/14,Katerina’s Café,29.17,Linnea,Bergen
755,1/11/14,Abila Zacharo,89.54,Isande,Borrasca
756,1/11/14,Katerina’s Café,57.36,Isande,Borrasca
757,1/11/14,Katerina’s Café,12.55,Nils,Calixto
758,1/11/14,Hippokampos,63.21,Ada,Campo-Corrente
759,1/11/14,Katerina’s Café,23.45,Gustav,Cazar
760,1/11/14,Kalami Kafenion,39.36,Hideki,Cocinaro
761,1/11/14,Katerina’s Café,17.6,Lidelse,Dedos
762,1/11/14,Kalami Kafenion,23.86,Inga,Ferro
763,1/11/14,Guy's Gyros,33.65,Sven,Flecha
764,1/11/14,Gelatogalore,17.31,Birgitta,Frente
765,1/11/14,Katerina’s Café,55.67,Birgitta,Frente
766,1/11/14,Katerina’s Café,29.1,Vira,Frente
767,1/11/14,Guy's Gyros,55.69,Stenig,Fusil
768,1/11/14,Katerina’s Café,71.65,Varja,Lagos
769,1/11/14,Albert's Fine Clothing,211.47,Minke,Mies
770,1/11/14,Hippokampos,23.38,Minke,Mies
771,1/11/14,Katerina’s Café,26.02,Adra,Nubarron
772,1/11/14,Katerina’s Café,33.18,Adra,Nubarron
773,1/11/14,Abila Zacharo,54.82,Marin,Onda
774,1/11/14,Katerina’s Café,45.68,Marin,Onda
775,1/11/14,Kalami Kafenion,50.2,Elsa,Orilla
776,1/11/14,Katerina’s Café,27.46,Kare,Orilla
777,1/11/14,Katerina’s Café,9.78,Hennie,Osvaldo
778,1/11/14,Frydos Autosupply n' More,54.98,Bertrand,Ovan
779,1/11/14,Abila Zacharo,45.2,Felix,Resumir
780,1/11/14,Frydos Autosupply n' More,261,Felix,Resumir
781,1/11/14,Albert's Fine Clothing,105.33,Orhan,Strum
782,1/11/14,Katerina’s Café,45.22,Orhan,Strum
783,1/11/14,Ahaggo Museum,32.14,Brand,Tempestad
784,1/11/14,Hippokampos,32.63,Brand,Tempestad
785,1/11/14,Ahaggo Museum,89.32,Edvard,Vann
786,1/11/14,Hippokampos,63.21,Edvard,Vann
787,1/11/14,Guy's Gyros,16.33,Isia,Vann
788,1/12/14,Hippokampos,31.99,Lucas,Alcazar
789,1/12/14,Hippokampos,66.63,Lars,Azada
790,1/12/14,Hippokampos,78.21,Felix,Balas
791,1/12/14,Desafio Golf Course,160.77,Ingrid,Barranco
792,1/12/14,Hippokampos,63.32,Ingrid,Barranco
793,1/12/14,Ouzeri Elian,55.55,Isak,Baza
794,1/12/14,Katerina’s Café,11.81,Linnea,Bergen
795,1/12/14,Guy's Gyros,34.41,Loreto,Bodrogi
796,1/12/14,Hippokampos,29.41,Isande,Borrasca
797,1/12/14,Kalami Kafenion,26.04,Isande,Borrasca
798,1/12/14,Hippokampos,8.54,Nils,Calixto
799,1/12/14,Katerina’s Café,12.64,Nils,Calixto
800,1/12/14,Albert's Fine Clothing,63.36,Axel,Calzas
801,1/12/14,Desafio Golf Course,198.46,Ada,Campo-Corrente
802,1/12/14,Hippokampos,26.79,Ada,Campo-Corrente
803,1/12/14,Ouzeri Elian,38.55,Ada,Campo-Corrente
804,1/12/14,Hippokampos,27.15,Gustav,Cazar
805,1/12/14,Guy's Gyros,42.32,Hideki,Cocinaro
806,1/12/14,Hippokampos,12.57,Lidelse,Dedos
807,1/12/14,Katerina’s Café,27.09,Lidelse,Dedos
808,1/12/14,Ouzeri Elian,24.72,Inga,Ferro
809,1/12/14,Shoppers' Delight,204.37,Inga,Ferro
810,1/12/14,Shoppers' Delight,211.03,Sven,Flecha
811,1/12/14,Hippokampos,49.23,Vira,Frente
812,1/12/14,Kronos Mart,159.06,Stenig,Fusil
813,1/12/14,Shoppers' Delight,86.22,Kanon,Herrero
814,1/12/14,Guy's Gyros,42.78,Varja,Lagos
815,1/12/14,Albert's Fine Clothing,195.81,Adra,Nubarron
816,1/12/14,Hippokampos,12.55,Adra,Nubarron
817,1/12/14,Ouzeri Elian,72.32,Marin,Onda
818,1/12/14,Shoppers' Delight,135.78,Marin,Onda
819,1/12/14,Gelatogalore,36.2,Elsa,Orilla
820,1/12/14,Kalami Kafenion,14.59,Kare,Orilla
821,1/12/14,Katerina’s Café,15.37,Hennie,Osvaldo
822,1/12/14,Katerina’s Café,34.1,Bertrand,Ovan
823,1/12/14,Katerina’s Café,67.14,Bertrand,Ovan
824,1/12/14,Shoppers' Delight,51.5,Bertrand,Ovan
825,1/12/14,Ahaggo Museum,120.2,Felix,Resumir
826,1/12/14,Guy's Gyros,34.74,Felix,Resumir
827,1/12/14,Hippokampos,52.21,Orhan,Strum
828,1/12/14,Ouzeri Elian,117.22,Orhan,Strum
829,1/12/14,Abila Zacharo,11.2,Brand,Tempestad
830,1/12/14,Desafio Golf Course,129.33,Willem,Vasco-Pais
831,1/13/14,Hallowed Grounds,14.11,Lucas,Alcazar
832,1/13/14,Hippokampos,30.51,Lucas,Alcazar
833,1/13/14,Ouzeri Elian,28.75,Lucas,Alcazar
834,1/13/14,Bean There Done That,7.93,Lars,Azada
835,1/13/14,Gelatogalore,36.93,Lars,Azada
836,1/13/14,Hippokampos,31.59,Lars,Azada
837,1/13/14,Abila Zacharo,11.99,Felix,Balas
838,1/13/14,Bean There Done That,18.02,Felix,Balas
839,1/13/14,Abila Zacharo,36.14,Ingrid,Barranco
840,1/13/14,Albert's Fine Clothing,288,Ingrid,Barranco
841,1/13/14,Brewed Awakenings,12.69,Ingrid,Barranco
842,1/13/14,Jack's Magical Beans,18.31,Isak,Baza
843,1/13/14,Katerina’s Café,26.15,Isak,Baza
844,1/13/14,Coffee Cameleon,4.88,Linnea,Bergen
845,1/13/14,Hippokampos,35.73,Linnea,Bergen
846,1/13/14,Abila Zacharo,36.32,Loreto,Bodrogi
847,1/13/14,Brew've Been Served,12.8,Loreto,Bodrogi
848,1/13/14,Shoppers' Delight,216.43,Loreto,Bodrogi
849,1/13/14,Brewed Awakenings,16.4,Isande,Borrasca
850,1/13/14,Guy's Gyros,27.49,Isande,Borrasca
851,1/13/14,Hallowed Grounds,9.16,Nils,Calixto
852,1/13/14,Katerina’s Café,37.88,Nils,Calixto
853,1/13/14,Katerina’s Café,15.82,Nils,Calixto
854,1/13/14,Bean There Done That,19.56,Axel,Calzas
855,1/13/14,Ouzeri Elian,29.75,Axel,Calzas
856,1/13/14,Brewed Awakenings,16.25,Ada,Campo-Corrente
857,1/13/14,Gelatogalore,26.45,Ada,Campo-Corrente
858,1/13/14,Hippokampos,31.47,Ada,Campo-Corrente
859,1/13/14,Abila Zacharo,27.3,Gustav,Cazar
860,1/13/14,Albert's Fine Clothing,49.48,Gustav,Cazar
861,1/13/14,Bean There Done That,5.54,Gustav,Cazar
862,1/13/14,Guy's Gyros,33.48,Hideki,Cocinaro
863,1/13/14,Guy's Gyros,37.5,Hideki,Cocinaro
864,1/13/14,Hallowed Grounds,19.18,Hideki,Cocinaro
865,1/13/14,Bean There Done That,10.37,Lidelse,Dedos
866,1/13/14,Katerina’s Café,8.29,Lidelse,Dedos
867,1/13/14,Katerina’s Café,27.59,Lidelse,Dedos
868,1/13/14,Abila Zacharo,17.41,Inga,Ferro
869,1/13/14,Brew've Been Served,6.69,Inga,Ferro
870,1/13/14,Guy's Gyros,15.84,Inga,Ferro
871,1/13/14,Brew've Been Served,8.04,Sven,Flecha
872,1/13/14,Guy's Gyros,36.89,Sven,Flecha
873,1/13/14,Hippokampos,31.97,Sven,Flecha
874,1/13/14,Bean There Done That,15.24,Birgitta,Frente
875,1/13/14,Hippokampos,25.09,Birgitta,Frente
876,1/13/14,Abila Zacharo,23.03,Vira,Frente
877,1/13/14,Bean There Done That,18.59,Vira,Frente
878,1/13/14,Abila Zacharo,39.95,Stenig,Fusil
879,1/13/14,Brew've Been Served,4.18,Stenig,Fusil
880,1/13/14,Carlyle Chemical Inc.,1718.96,Albina,Hafon
881,1/13/14,Abila Airport,3617.47,Albina,Hafon
882,1/13/14,Kronos Pipe and Irrigation,2852.74,Albina,Hafon
883,1/13/14,Maximum Iron and Steel,689.85,Albina,Hafon
884,1/13/14,Ouzeri Elian,19.82,Albina,Hafon
885,1/13/14,Brew've Been Served,11.49,Kanon,Herrero
886,1/13/14,Guy's Gyros,28.57,Kanon,Herrero
887,1/13/14,Brew've Been Served,18.23,Varja,Lagos
888,1/13/14,Abila Airport,4417.03,Henk,Mies
889,1/13/14,Abila Airport,2228.08,Henk,Mies
890,1/13/14,Brew've Been Served,16.05,Minke,Mies
891,1/13/14,Frydos Autosupply n' More,87.57,Minke,Mies
892,1/13/14,Hippokampos,17.17,Minke,Mies
893,1/13/14,Nationwide Refinery,204.58,Cecilia,Morluniau
894,1/13/14,Stewart and Sons Fabrication,4071.95,Cecilia,Morluniau
895,1/13/14,Coffee Cameleon,17.76,Adra,Nubarron
896,1/13/14,Guy's Gyros,37.37,Adra,Nubarron
